"","Move","RPRICE","MPRICE"
"53",283.427775430321,-0.378420190905109,-0.80329949873241
"54",-31.4105923327981,-0.0520085073604667,0.0532510907994545
"55",10.5417867145168,0.00410194175135912,-0.0396532930282892
"56",-119.444626477459,0.189271388504215,0.146959853887049
"57",-285.93148396398,0.124633711412004,0.183028339796402
"58",3.24131876464962,0.0418044066736834,0.0390834381500387
"59",113.725487341301,0.00185649841385934,-0.323815318969216
"60",-119.527778034098,0.105957687670532,-0.127328434945717
"61",-164.965075175746,0.321250627392382,0.438446839438761
"62",-156.604572791551,0.357303101507615,0.346902381428442
"63",-156.797632384453,0.209109314091789,0.216403967314266
"64",-41.1425088192587,0.123908547137235,0.133017766042479
"65",129.375398133342,-0.113179849360079,-0.430661876991874
"66",-175.366589369291,0.266659551336198,0.344219525210729
"67",355.815261591115,-0.312011207028476,-0.980553964396023
"68",-0.182012065037098,0.202857786322465,0.530913956208473
"69",39.05373269619,0.0635681639653741,-0.0645715033332994
"70",-111.985378190387,-0.100847552534228,-0.141164545734693
"71",-253.973614842837,0.0872707191779512,0.29708852372879
"72",290.705632323869,-0.352806583921077,-1.04326927154201
"73",-26.3287769892237,0.124917043311024,0.301068059785579
"74",-164.415897452086,0.349495988731339,0.24262078109793
"75",-23.8045547639958,0.0546955859270581,0.171496240803766
"76",-121.760172505793,0.0361271878953761,0.0262512093885182
"77",-69.9993584561619,0.195659998243704,0.142788804057829
"78",-25.3588044955579,0.0766334394934628,-0.10076661566886
"79",-169.835464464397,0.358092541467541,0.231438920028971
"80",-142.76071379892,0.194982223898561,0.241830585880696
"81",559.372904002339,-0.515364568786606,-1.18840945932917
"82",-25.6203885672368,0.0924263772161622,0.26489855856886
"83",-256.460646520808,0.254179743063075,0.307669295723417
"84",-110.279307436589,0.222987086760711,0.334554130894784
"85",-19.2746559296823,-0.255950571250662,-0.617059550511803
"86",-95.9366799831015,0.0451253405150258,0.20935465218456
"87",22.7869165507076,0.44110567212631,0.403342242078789
"88",-118.620462338505,0.24598469241901,0.00299200073132149
"89",555.757027659909,-0.0757514406734776,-0.0111754395779804
"90",28.2224041797873,-0.034613548435538,-0.384934757193983
"91",-169.148436630437,-0.0167702944616922,-0.0147390173633747
"92",-230.194131578823,0.381803505231302,0.273357717922011
"93",-204.192540555608,0.0348507184134845,-0.208837894093975
"94",-81.7211053366332,-0.0135383245298948,0.234279553608993
"95",-39.6786789228198,0.088093598228012,0.100711812701802
"96",45.7195701525554,-0.173761267205834,-0.0364263943968457
"97",-115.288442978981,0.0421650483446328,0.229973356503485
"98",466.471324244359,-0.714464438351305,-0.542630075071487
"99",13.6634379864763,0.0751392101866687,0.164533711888392
"100",234.767368758581,-0.551441130719151,-0.726448333942323
"101",-110.866225430603,0.192589327514538,0.498651468377048
"102",-289.635592849273,0.432859346548855,0.419507438785659
"103",-65.6841175332037,0.105749614625998,0.173803749292867
"104",-62.2323496093946,-0.025060136926309,-0.139670716915841
"105",-84.1344558157468,0.143428673710242,0.130699701887585
"106",-37.8847119027677,0.128172017971444,0.0654498891423507
"107",314.344801456924,-0.524439621804938,-0.765742390401643
"108",517.335536969051,-1.0790882140389,-1.34537460217141
"109",-124.5360197004,0.344366562616395,0.728269393298649
"110",-46.1537402451122,0.0639844146037635,-0.670637288361778
"111",-130.036062390858,0.0999891615793728,0.221364122611809
"112",-219.670753868069,0.0831541018387943,0.351433253261728
"113",3.99849558976207,0.0421070101826775,-0.249341850108835
"114",65.0024609537657,0.0795485764482569,0.0729580075171717
"115",303.957800000279,-0.392956182804672,-0.732144326968805
"116",56.696362721101,0.0451209301529038,0.243334459362109
"117",-193.441950734343,0.416833775014142,0.354467908918181
"118",39.4798014122687,-0.0165326249096572,0.346458105231455
"119",-88.0201960382195,0.0238713025764574,0.023770254180499
"120",56.1127783163566,-0.312924478524049,-0.725595001566965
"121",-20.7235860359266,0.0709832990574946,-0.307338150919891
"122",-252.447212120478,0.519514428013335,0.117317865960855
"123",444.16449862513,-0.503216771580933,-1.35781298380636
"124",-16.3076857183423,0.0226100687610002,0.0560792036979802
"125",-178.697832584754,0.126438358036411,0.063019018483449
"126",328.849420600521,-0.654368886289845,-1.43700708199103
"127",-191.29423636842,0.154466745229178,0.262619672467188
"128",-154.255323526202,0.26253154449365,0.070838110483319
"129",109.911674845045,0.0325230515803948,-0.273389602033905
"130",-88.8491314392392,0.0590255576835879,-0.286228886268069
"131",-12.8905602402161,-0.00447729143010608,-0.192974676530306
"132",195.132351319627,-0.313531288338125,-1.14014219904298
"133",-112.819621578863,0.0886167229070298,-0.431287105607183
"134",-148.712711352535,0.295524698997443,0.265804320614682
"135",65.1469092699619,-0.433157682334865,-1.32638656862692
"136",-89.4161325744461,0.0410660874323962,0.250780604479699
"137",-90.4937939553832,0.222665174245957,-0.0516904164171939
"138",45.454341692708,0.0579499698069823,1.32152303901382
"139",230.594789193653,-0.708496698312769,0.458426260556402
"140",54.1755070113635,-0.0383180656493674,0.326790508137537
"141",54.9485456743519,-0.0608460784411828,0.17558141101344
"142",-120.694548636954,-0.370589792723716,0.596732318294913
"143",-143.456360761973,0.3127763748258,0.377266973657898
"144",-155.679180761404,0.490221334910831,0.55944400029283
"145",-115.474775041258,0.00403358306408278,-0.0860975821683142
"146",-61.149467132368,0.132857172153377,-0.836877309853711
"147",271.400690696702,-0.720867282117462,-0.322878441998107
"148",-189.870174080489,0.386609263343493,0.578184291862204
"149",-107.223122773474,0.0291406282322231,0.310681310697716
"150",-28.9330006401635,-0.184206280480799,-0.0625562464019891
"151",-108.000207973513,-0.00581425753375223,-0.0519737826099278
"152",-58.5222265797259,0.046437791310717,-0.357527028573793
"153",79.7171360824757,-0.488502612177571,-0.307269213170191
"154",-62.2481416191416,0.272709680844261,0.136662088408103
"155",-33.3799822542705,-0.246888102140225,0.0970334208550463
"156",-31.8952249719305,0.0381045447105483,-0.00902150507220816
"157",69.5425807484534,-0.271132325823888,0.537145501978088
"158",-1.89621990422875,0.0182278173000169,0.25171363648741
"159",6.73851338844687,0.0951885235520654,-0.552278345377597
"160",-57.2500340087806,0.0793966199407948,-0.181660251600007
"161",104.7334782484,-0.872603017946043,0.638869564175478
"162",70.9409436668179,-0.784539332561242,0.361280674541454
"163",151.036672535512,-0.126572816805544,-0.447519846151061
"164",48.511957828584,-0.38229794533957,-0.3085502442511
"165",419.100573881778,-0.555659195120872,0.341725356032608
"166",26.2939103979894,-0.333554134979543,-0.27043441842866
"167",357.012048203753,-0.497768891994447,-0.765165707381087
"168",66.867784180666,-0.325549939600822,-0.629379950535954
"169",-26.9473021429836,0.315835502869995,-0.116850201804713
"170",-31.0867524861937,0.212141488450849,0.321776298517433
"171",-144.63904083388,0.288318064454587,0.240163651807954
"172",45.1575731800689,-0.135667429780231,0.187833253602668
"173",16.6160958494024,-0.0380387163711867,0.225316139938682
"174",-21.9399859630235,0.0682713718787207,0.221263581235313
"175",-47.6874414551767,0.187462919318551,0.34310278104404
"176",-107.386537882321,0.108779676308875,0.365970482795112
"177",-69.7795525376507,0.0571584762840363,0.414399284974151
"178",263.975940470148,-0.670119265878386,0.18757440301997
"179",-31.6038664722462,0.0113257012473412,-0.704188029021143
"180",-154.156134132763,0.0864104211672758,-0.180249495008953
"181",112.586303592871,-0.542447838520718,0.726833949780928
"182",-193.402600862813,1.08413678602242,0.282190073874821
"183",-70.0399164317288,0.598343939722619,-0.558343161357888
"184",34.4794146195689,0.250140059488469,-0.44682534465033
"185",-118.582604611331,0.78882030325189,-0.143906569869207
"186",222.709731457823,-0.662382314033495,0.865182788756233
"187",-78.8429592119708,-0.459068570064243,0.418766702076723
"188",-83.0154708422656,0.660082425341194,-0.0273133103207924
"189",-27.5757491918707,0.288024229496381,0.437393224256892
"190",219.924950053171,-0.935802772973222,0.614617831405584
"191",43.4030442235488,0.541646558226215,-0.0859057823520319
"192",-18.0557875584253,0.50341279522604,0.293998165031302
"193",-60.5099761996924,0.386763411977017,-0.518777986869842
"194",-169.828314634848,0.721129839145465,-0.14145656200082
"195",-198.003907249519,0.614788265961402,-0.00210624554466694
"196",151.968765505311,-0.872201016642334,0.183256347976005
"197",-96.9680006638822,0.516045299805421,0.0929179260739679
"198",11.4945563052569,-0.130034250528606,0.237689511988805
"199",-7.62988565407605,0.0990478573466158,-0.090776574627646
"200",93.8300530843715,-0.685190725242534,-0.15475825138169
"201",-52.4200282372164,0.376706104879317,-0.28489769592008
"202",-76.3555892539462,0.642948920402134,-0.0828978617986192
"203",106.965687821027,-0.719725477079462,0.0518970983925758
"204",-49.9619913858331,0.471045840094634,-0.316714567576614
"205",50.1592250723518,-0.871943929924813,0.00518826031614223
"206",-82.4577542837796,0.4076733667003,-0.183093801072883
"207",300.143933858984,-0.606104301170663,-0.00354927575100063
"208",6.36614269675532,0.327133724582956,-0.479098008973836
"209",-21.4000869082512,0.656677258684259,-0.40936979845387
"210",-45.1041064968609,0.488929380702733,-0.124303332139841
"211",-156.81416712623,0.591414103001655,-0.00701618099283047
"212",97.6461273345314,-0.831795987815886,0.227043386086223
"213",351.25439945276,-1.01710959099989,-0.0474555062639135
"214",243.984234413069,-0.367663515888323,0.106790470812089
"215",-58.7184932115018,0.516679825103182,-0.062737884094204
"216",38.8007353958021,-0.173528453599026,0.202881247359962
"217",-84.583695904809,0.47477588052179,-0.134480534508856
"218",32.3172060672807,-0.214072654200967,-0.153177960605623
"219",-29.0095107720581,0.575556684155292,0.0438648279824815
"220",63.2589793595438,-0.0334638399680834,0.23930367653479
"221",33.0923380806609,-0.235185392832877,0.24234381968507
"222",-142.277831821903,-0.147227498802264,0.138898509974488
"223",-106.286380013962,0.581581780951014,0.337593070099745
"224",-97.3174328599811,0.517567251194991,-0.314198517995198
"225",-16.8904397766283,-0.0813837978010318,0.267065876141267
"226",-33.8526428226928,0.433746743481928,-0.0101522702855416
"227",-33.9358774428691,-0.0956111383531143,0.340679003269485
"228",-126.678882361052,0.387003086698814,0.273649587336904
"229",-21.2123140900882,-0.381783408721175,-0.584496101612116
"230",-45.885289809914,-0.637704911887376,-0.439503634995741
"231",-88.3342922271443,-0.122854843085803,-0.233204821033473
"232",-99.7953519897781,0.784517306958532,-0.137744528978008
"233",-40.827219315032,0.403712824978523,0.881797617702918
"234",42.8301098423859,0.216603351558704,0.441216948890191
"235",133.944116375634,-0.167687143049726,0.0265124736304045
"236",-11.7649085533564,-0.0942876751560409,0.279401048783325
"237",-98.5505446230516,0.267978600731308,0.541197145405992
"238",-90.6142618255043,0.0138362288727328,-0.931776976861709
"239",-151.085472313049,0.171969964086478,-0.400981925897233
"240",813.02480839934,-1.25123110367145,-0.269337185295099
"241",-31.263306872899,-0.443757038071179,-0.867200134305146
"242",-59.9476212575289,-0.321590838345895,1.02915963249203
"243",-7.90601562177453,0.0218978070593736,0.541664753260026
