"Move","RPRICE","MPRICE"
268.684437940519,-0.630317875201793,-0.901814674331238
-105.252279982641,0.257413851616334,0.692750378082457
-120.620310789563,0.0653613893577581,0.13033999094048
61.7390472965619,-0.118318376097606,0.150596685369863
-54.181392145253,0.0606438671172869,0.00896069305359783
62.3539341037509,-0.33949057226362,-0.756902729025012
-152.130355864102,0.240841009445802,0.179316838830884
-151.940993349604,0.157581554171243,0.066272160832377
459.879529841912,-0.541977358408632,-1.3327869555344
-116.142672933693,0.288310771522214,0.66564807602464
-153.197735478145,0.143466756727233,0.031363884569127
218.623192182531,-0.538889746467754,-1.32515077010181
-204.217106969638,0.394171752352284,0.927460147999015
-143.274191859885,0.163315690632872,0.0804536480643224
-128.146225264773,0.15317067996999,0.0553633245001114
-170.171980371459,0.148318718348612,0.0433636045346194
-137.068959944716,0.167726564834125,0.0913624843965883
30.2895892030913,-0.250358019391012,-0.753553744565701
-173.064080537237,0.00778720524428349,-0.00459329443249092
-193.487553185506,0.326034378095818,0.601238611587277
33.4179602673617,-0.543300620669007,-1.33605960643408
-248.779270155978,0.476655099915714,1.13145538741238
-161.248436753199,0.16816765225425,0.0924533680298145
-122.017854200503,0.160228078691995,1.61228546263174
151.330936563755,-0.76645020508375,0.287687265212057
-85.4621452836445,0.0630858957704765,0.188905666174681
-76.9761023706803,-0.0386616976158566,0.35626293410533
-26.4891821586027,-0.949688883118989,0.329071843274666
-67.8503312907304,0.048095946639494,0.403108618613743
-50.6980832892986,-0.0186758516883069,0.315943197632124
-83.5406923719744,-0.0593928063617454,-0.185778596656318
-95.1992015260919,0.0241284952361364,-0.654426383001315
297.474261739542,-0.760203991394729,0.0872969422102579
-64.0212935915667,0.213417855325887,0.636156498930219
14.4099428733496,-0.399534544643895,-0.151290076036295
-97.2979337270735,0.138881718298309,0.0209049594046887
-86.671416533776,0.0728598754998878,0.134863012705332
-97.4208212821416,0.0672814198449937,-0.108133451367359
15.7636982273108,-0.594647088118883,0.102923796995712
-106.030113249921,0.257007877705342,0.309732670924256
-49.9792644065294,-0.333756435801991,0.132089758206933
-97.9301871590335,0.16957287850732,0.148903143660768
5.48230516802121,-0.302433173541616,0.789444409106613
-36.3841435888409,0.0463724286634355,0.247086499668713
-34.6744521841145,-0.0353309580809819,-0.47090172133651
-113.363973130182,0.0622737774168813,0.122703805507895
146.815908147461,-1.05096490061836,0.863759383570504
125.206744367449,-0.9979348508741,0.154424648013038
148.234062359804,-0.159328516408454,-0.482256327472837
-32.27349164456,-0.313737068440969,-0.0388928412249927
392.959113253931,-0.525664595078792,0.889170561856108
57.7836808005324,-0.741498595174067,-0.182991850509794
414.378070600103,-0.543891430957936,-0.429217982824294
4.85188474215422,-0.496011128892164,-0.292076722942542
90.2005892832056,0.0189881877706655,0.174768225523974
-33.2455141113168,-0.158793612017815,0.685619613383829
-42.0781444947976,0.0137842747097727,0.252854468201631
-77.1604098317208,-0.0365108378920611,0.473308660898707
-65.3097053501195,-0.0501299705391143,0.32789995964144
-66.232844499221,-0.0527764950598658,0.321354657842081
-51.5917981161872,-0.0518943202196155,0.323536425108534
-73.8996459889406,-0.0585106315214948,0.307173170610135
-40.3865662010183,-0.0474834460183618,0.3344452614408
309.43355252134,-0.764244767983123,0.0850376833781902
4.19409134536225,0.021448647412266,-0.770175205922165
-118.646065896249,0.06050942773638,0.118340270974988
185.739047296562,-0.618318376097606,0.905105685369862
-44.0859257894022,0.851570850472369,0.0478645961010111
-64.3667799078439,0.537435147621002,-0.566707003652846
-97.6358278387169,0.648666472384546,0.0732198970967243
-91.3026293284366,0.642932335922918,0.0590384098647793
351.415277905496,-0.858832013757583,0.789007875331873
13.9639665473334,-0.40753486382442,-0.0988428107513483
-105.457044263266,0.879958534436116,-0.43747791369929
-83.8153046472001,0.649107559804671,0.554291780729951
333.611973442777,-0.928966618759994,0.60245547919067
-8.61788933123677,0.782366897887548,-0.0100940387057804
5.73180812915946,0.503545300758347,0.197783384848827
-1.78127165876306,0.492518115255215,-0.829411705981837
-104.020206116974,0.634730480006894,0.0186279871346581
-73.7377088817474,0.653697239072281,0.0655359833634004
271.08240984061,-0.863064082892479,0.0233684053007907
-106.998035173767,0.934756041029468,-0.136693298919626
10.3649070758371,0.155902676172908,0.0706754015295327
-75.9143260987479,0.748423253970803,0.000735913777274007
105.185025798195,-0.560858645791854,0.0288578234669231
-117.069141576959,0.918168692004116,0.00180392224368686
-83.1992784562982,0.652373976811906,0.0622633324637205
80.2876417557794,-0.558653208691227,0.0343122416330563
-115.376584980554,0.888754790087123,0.0278621294411242
23.3318178580401,-0.828340774562692,0.0608069843575276
-124.857498066441,0.968055961580357,0.124659557637361
255.157600646981,-0.834269957230187,0.0527013683653088
-76.7928032585985,0.939166915230721,-0.12578446258736
-85.8918350527036,0.641787878728899,0.0360821252662827
-78.9686959036023,0.64443440324965,0.0843844270656421
-110.148990647077,0.635187923753468,0.338925704059483
104.589788622363,-0.860197737077198,0.127587080508536
291.6216148817,-0.542227540978577,0.108951275954672
203.632216692846,-0.334627521942481,-0.113015248876688
-78.4733612740765,0.843699269259854,0.0204319670403109
-0.385390761827014,-0.102419582372913,0.553616577527564
-61.3837895928161,0.691891124060927,0.20101531713213
52.6939780241198,-0.258513570677113,0.186103172650534
-70.1982161305549,0.699311023928514,0.184438151358837
49.5286825335617,-0.251157922387605,0.198187237424869
40.622307060962,-0.0702478886513606,0.185038034992063
-101.198216130555,-0.0706889760714859,0.183947151358837
-95.6839229351554,0.761945437586306,0.339343627277009
-80.4713174664383,0.548842077612396,-0.237278762575131
-43.7954112710446,0.108423158609729,0.579908905327896
-65.6813945569237,0.669499024748914,0.216062466653344
12.5813794333894,-0.16230257002523,0.188443513679197
-91.5375112946133,0.667184173102431,0.214273920730849
5.52416155482553,-0.437249929049874,-0.779194432582837
-99.3314659772134,-0.0561205550784622,0.0913579140820894
-55.1773398062571,-0.0442111947350793,0.120811772179206
-108.382976190585,0.934175521678781,0.0673484741511049
-123.042546345234,0.663651041688642,1.36845543337642
-50.2710415557474,0.494350709968576,0.421997860082036
-16.1711550470267,0.232503341299332,0.292108028367643
-27.9086973779109,0.0329465702566571,0.297914517943463
-39.1657195906412,0.113478493627837,0.34147410891217
-24.1657195906412,-0.186521506372163,-1.18325189108783
-122.060146971667,0.405004679792204,0.115167826558115
861.129860444056,-1.13349525485781,0.0751884940063172
-1.23058185541047,-0.230238073591726,-0.783838069429074
-91.6526743740024,0.184327697344893,1.68630304083346
-22.8360915972435,0.178583131059364,0.322959892176225
